id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
223271,Male,20,1,8.0,1,< 1 Year,No,36591.0,160.0,185,0
22130,Female,67,1,28.0,0,1-2 Year,Yes,35413.0,124.0,133,0
182810,Female,23,1,2.0,1,< 1 Year,No,29370.0,152.0,236,0
372485,Male,25,1,11.0,1,< 1 Year,No,49819.0,152.0,88,0
237064,Male,39,1,21.0,0,> 2 Years,Yes,30426.0,124.0,76,0
91747,Male,63,1,28.0,0,1-2 Year,No,61761.0,124.0,297,0
200980,Female,46,1,28.0,1,1-2 Year,No,37840.0,124.0,168,0
235397,Female,24,1,8.0,1,< 1 Year,No,29024.0,152.0,238,0
221874,Female,24,1,28.0,1,< 1 Year,No,50329.0,152.0,47,0
95536,Male,70,1,28.0,0,> 2 Years,Yes,37579.0,124.0,197,1
311660,Female,38,1,28.0,0,1-2 Year,Yes,27218.0,157.0,190,1
142596,Male,53,1,28.0,0,> 2 Years,Yes,46234.0,26.0,13,1
369024,Male,48,1,28.0,0,< 1 Year,Yes,39578.0,26.0,273,1
341711,Female,67,1,47.0,0,1-2 Year,No,45886.0,16.0,258,0
191143,Male,29,1,41.0,0,< 1 Year,Yes,34751.0,152.0,126,0
309941,Female,41,1,0.0,0,> 2 Years,Yes,36393.0,124.0,254,0
17613,Male,42,1,8.0,1,1-2 Year,No,43152.0,124.0,255,0
130776,Male,26,1,28.0,1,< 1 Year,No,48150.0,152.0,118,0
175879,Female,23,1,12.0,1,< 1 Year,No,36457.0,152.0,190,0
40715,Female,21,1,35.0,1,< 1 Year,No,25682.0,160.0,188,0
362881,Female,30,1,9.0,0,< 1 Year,Yes,34989.0,152.0,11,0
275270,Male,68,1,29.0,0,1-2 Year,Yes,27701.0,26.0,297,0
313302,Male,58,1,27.0,0,1-2 Year,Yes,26375.0,26.0,70,0
92615,Male,32,1,37.0,0,1-2 Year,Yes,2630.0,124.0,77,1
234207,Male,72,1,9.0,1,1-2 Year,No,35758.0,25.0,238,0
137338,Male,23,1,12.0,1,< 1 Year,No,27540.0,152.0,258,0
76813,Male,25,1,41.0,1,< 1 Year,No,36300.0,152.0,101,0
142193,Male,72,1,28.0,0,1-2 Year,No,50265.0,26.0,291,0
91133,Male,48,1,8.0,1,1-2 Year,No,20900.0,124.0,64,0
73361,Male,25,1,28.0,0,< 1 Year,Yes,43121.0,124.0,85,1
167291,Male,32,1,35.0,1,< 1 Year,No,27399.0,152.0,182,0
264598,Female,25,1,29.0,1,< 1 Year,No,36288.0,151.0,35,0
281671,Female,27,1,14.0,1,< 1 Year,No,24585.0,160.0,96,0
303026,Female,27,1,29.0,1,< 1 Year,No,22748.0,152.0,261,0
307042,Female,25,1,28.0,1,< 1 Year,No,27781.0,152.0,180,0
177592,Female,23,1,39.0,0,< 1 Year,Yes,35058.0,152.0,177,0
287654,Male,52,1,28.0,1,1-2 Year,No,39570.0,124.0,298,0
358427,Male,22,1,45.0,1,< 1 Year,No,34527.0,152.0,120,0
162470,Male,50,1,8.0,0,> 2 Years,Yes,35051.0,26.0,94,0
77570,Female,23,1,8.0,1,< 1 Year,No,30922.0,151.0,223,0
177864,Male,27,1,29.0,1,< 1 Year,No,42127.0,152.0,69,0
330018,Female,24,1,10.0,0,< 1 Year,Yes,30002.0,152.0,161,0
298886,Male,28,1,46.0,1,< 1 Year,No,2630.0,152.0,271,0
294108,Female,22,1,12.0,1,< 1 Year,No,21512.0,152.0,147,0
124330,Female,22,1,27.0,0,< 1 Year,No,2630.0,152.0,127,0
43260,Male,73,1,28.0,0,1-2 Year,Yes,78631.0,122.0,187,1
304154,Male,60,1,28.0,1,1-2 Year,No,2630.0,155.0,297,0
367671,Female,24,1,32.0,1,< 1 Year,No,35971.0,152.0,219,0
176117,Male,53,1,46.0,0,1-2 Year,Yes,27340.0,26.0,97,0
315527,Female,47,1,28.0,0,1-2 Year,Yes,31041.0,26.0,266,0
191742,Female,35,1,28.0,0,1-2 Year,Yes,44031.0,26.0,240,0
257295,Male,41,1,39.0,0,1-2 Year,Yes,2630.0,124.0,18,0
27047,Male,43,1,28.0,0,1-2 Year,Yes,25405.0,26.0,71,0
134945,Male,22,1,41.0,1,< 1 Year,No,41818.0,152.0,108,0
15235,Male,33,1,50.0,0,1-2 Year,Yes,34370.0,124.0,286,0
261960,Female,28,1,10.0,1,< 1 Year,No,28384.0,152.0,82,0
242757,Female,24,1,50.0,1,< 1 Year,No,33246.0,152.0,287,0
287642,Male,22,1,41.0,0,< 1 Year,Yes,55794.0,124.0,126,0
320950,Male,22,1,8.0,1,< 1 Year,No,75844.0,152.0,29,0
296472,Male,25,1,15.0,1,< 1 Year,No,34657.0,152.0,39,0
75133,Male,54,1,25.0,1,1-2 Year,No,27587.0,124.0,266,0
65203,Male,34,1,47.0,1,1-2 Year,No,29775.0,152.0,84,0
299911,Female,28,1,46.0,0,< 1 Year,Yes,29125.0,152.0,162,1
314641,Male,46,1,48.0,0,1-2 Year,Yes,2630.0,15.0,167,0
132077,Male,73,1,28.0,0,1-2 Year,Yes,38904.0,124.0,168,0
177894,Male,51,1,8.0,1,1-2 Year,No,2630.0,26.0,91,0
30648,Male,25,1,47.0,0,< 1 Year,No,34018.0,152.0,57,0
266762,Male,52,1,18.0,1,1-2 Year,No,2630.0,131.0,283,0
219572,Male,44,1,48.0,1,1-2 Year,No,2630.0,124.0,194,0
66025,Male,22,1,3.0,1,< 1 Year,No,27005.0,160.0,158,0
264583,Female,35,1,28.0,1,1-2 Year,No,55416.0,151.0,224,0
216393,Female,56,1,28.0,0,> 2 Years,Yes,40876.0,124.0,99,0
342499,Female,25,1,13.0,0,< 1 Year,Yes,28976.0,152.0,295,0
257684,Male,21,1,37.0,0,< 1 Year,Yes,29820.0,152.0,86,0
112745,Male,68,1,1.0,0,1-2 Year,Yes,2630.0,26.0,294,1
155283,Female,50,1,37.0,0,1-2 Year,Yes,44008.0,124.0,229,0
162598,Female,62,1,28.0,0,1-2 Year,Yes,39078.0,25.0,32,0
5130,Male,24,1,8.0,0,< 1 Year,Yes,101069.0,152.0,262,0
32195,Male,23,1,8.0,1,< 1 Year,No,30381.0,26.0,251,0
247449,Female,22,1,30.0,1,< 1 Year,No,23760.0,152.0,247,0
10279,Female,33,1,8.0,0,1-2 Year,Yes,2630.0,157.0,136,1
278549,Female,24,1,47.0,0,< 1 Year,No,31486.0,152.0,140,0
354677,Female,52,1,28.0,1,1-2 Year,Yes,33972.0,26.0,214,0
88433,Male,25,1,38.0,0,1-2 Year,Yes,29338.0,156.0,259,0
155752,Male,55,1,28.0,0,1-2 Year,Yes,28582.0,124.0,155,0
207732,Female,24,1,8.0,1,< 1 Year,No,25486.0,152.0,213,0
174233,Female,25,1,39.0,1,< 1 Year,No,2630.0,152.0,235,0
67253,Male,54,1,28.0,1,1-2 Year,No,86205.0,124.0,17,0
255567,Female,22,1,33.0,0,< 1 Year,No,2630.0,26.0,189,0
24994,Female,23,1,41.0,1,< 1 Year,No,44862.0,152.0,279,0
242610,Female,47,1,46.0,0,1-2 Year,Yes,27770.0,26.0,209,0
360623,Female,22,1,36.0,0,< 1 Year,Yes,47432.0,152.0,150,0
234684,Male,76,1,28.0,1,1-2 Year,No,35478.0,122.0,136,0
377354,Male,44,1,46.0,0,1-2 Year,Yes,33146.0,26.0,142,1
352252,Male,48,1,28.0,0,1-2 Year,Yes,44586.0,26.0,12,0
127596,Male,59,1,28.0,0,1-2 Year,Yes,65100.0,26.0,94,0
75139,Female,20,1,16.0,1,< 1 Year,No,36372.0,160.0,20,0
10598,Female,27,1,39.0,1,< 1 Year,No,28905.0,152.0,104,0
255255,Female,37,1,41.0,0,1-2 Year,Yes,48060.0,12.0,230,0
56635,Male,58,1,41.0,0,1-2 Year,Yes,44596.0,26.0,267,0
8830,Male,52,1,11.0,0,1-2 Year,Yes,2630.0,157.0,18,1
216475,Female,35,1,18.0,0,1-2 Year,Yes,33339.0,26.0,241,1
374159,Male,24,1,28.0,1,< 1 Year,No,44672.0,152.0,153,0
52232,Male,32,1,28.0,0,< 1 Year,Yes,62652.0,152.0,197,0
253604,Male,23,1,30.0,1,< 1 Year,No,25765.0,152.0,132,0
275263,Female,24,1,30.0,1,< 1 Year,No,22720.0,152.0,41,0
92106,Male,24,1,45.0,1,< 1 Year,No,39649.0,152.0,185,0
58935,Male,38,1,50.0,1,1-2 Year,No,35577.0,25.0,21,0
118023,Female,22,1,18.0,1,< 1 Year,No,44998.0,152.0,31,0
79107,Female,28,1,41.0,1,< 1 Year,No,32856.0,152.0,92,0
177458,Male,52,1,50.0,0,1-2 Year,No,35326.0,25.0,130,0
180090,Male,49,1,26.0,1,1-2 Year,No,21107.0,22.0,165,0
272754,Female,60,1,28.0,0,1-2 Year,Yes,49286.0,122.0,244,0
272792,Female,23,1,41.0,1,< 1 Year,No,32714.0,152.0,179,0
289450,Female,36,1,11.0,0,1-2 Year,Yes,2630.0,157.0,11,1
370879,Female,24,1,36.0,1,< 1 Year,No,31413.0,152.0,143,0
138959,Female,30,1,8.0,1,1-2 Year,No,25749.0,124.0,139,0
315799,Female,40,1,0.0,1,1-2 Year,No,2630.0,26.0,10,0
319504,Male,47,1,8.0,0,< 1 Year,No,2630.0,1.0,51,0
80260,Male,48,1,28.0,1,1-2 Year,No,43037.0,26.0,36,0
138476,Male,62,1,28.0,0,> 2 Years,Yes,62523.0,55.0,229,1
3792,Male,22,1,30.0,1,< 1 Year,No,27272.0,152.0,121,0
70473,Male,71,1,8.0,0,1-2 Year,Yes,42306.0,124.0,214,0
73466,Female,25,1,19.0,1,< 1 Year,No,26544.0,152.0,68,0
282559,Female,35,1,28.0,0,1-2 Year,Yes,26442.0,153.0,272,0
148102,Male,36,1,50.0,1,1-2 Year,No,41733.0,152.0,222,0
27978,Male,26,1,8.0,0,1-2 Year,Yes,39769.0,163.0,92,0
200944,Male,69,1,28.0,0,1-2 Year,Yes,2630.0,124.0,19,1
7799,Female,30,1,28.0,0,1-2 Year,Yes,24337.0,124.0,43,0
288852,Male,39,1,39.0,0,1-2 Year,No,31371.0,154.0,297,0
380548,Male,66,1,28.0,0,1-2 Year,Yes,39130.0,152.0,155,0
209639,Male,22,1,41.0,1,< 1 Year,No,33461.0,152.0,103,0
43586,Female,51,1,41.0,1,1-2 Year,No,27786.0,152.0,23,0
64120,Male,32,1,24.0,0,< 1 Year,Yes,35374.0,124.0,283,1
281992,Male,25,1,21.0,0,< 1 Year,Yes,35099.0,152.0,53,0
242723,Male,52,1,28.0,0,1-2 Year,Yes,40403.0,124.0,213,0
349059,Female,27,1,18.0,1,< 1 Year,No,26623.0,152.0,19,0
300966,Female,25,1,44.0,1,< 1 Year,No,24620.0,152.0,66,0
16937,Male,37,1,3.0,1,1-2 Year,Yes,2630.0,157.0,253,1
226688,Female,49,1,3.0,0,1-2 Year,Yes,32305.0,10.0,114,1
366807,Female,26,1,8.0,1,< 1 Year,No,39598.0,152.0,292,0
265997,Male,46,1,33.0,0,1-2 Year,No,2630.0,26.0,27,0
369505,Female,78,1,28.0,0,> 2 Years,Yes,28753.0,55.0,89,1
210091,Male,20,1,41.0,0,< 1 Year,No,2630.0,160.0,217,0
93519,Female,29,1,30.0,1,< 1 Year,No,27836.0,152.0,61,0
40385,Male,57,1,28.0,1,1-2 Year,No,27349.0,125.0,256,0
261511,Female,62,1,46.0,1,1-2 Year,No,30045.0,122.0,110,0
289010,Female,23,1,11.0,1,< 1 Year,No,29432.0,152.0,43,0
79574,Male,26,1,8.0,1,< 1 Year,No,46287.0,152.0,23,0
183606,Female,25,1,14.0,0,< 1 Year,No,33573.0,152.0,24,1
190096,Female,25,1,50.0,1,< 1 Year,No,28270.0,152.0,144,0
39858,Female,21,1,8.0,0,< 1 Year,Yes,41760.0,160.0,22,0
338442,Female,26,1,0.0,0,< 1 Year,No,2630.0,152.0,76,0
212318,Male,48,1,46.0,0,1-2 Year,Yes,36531.0,124.0,87,0
293793,Female,35,1,3.0,0,1-2 Year,Yes,2630.0,157.0,112,0
20798,Female,28,1,12.0,0,< 1 Year,Yes,20007.0,152.0,136,0
277078,Male,66,1,28.0,1,1-2 Year,No,36054.0,26.0,26,0
28526,Male,49,1,21.0,0,1-2 Year,Yes,22543.0,124.0,64,0
135317,Female,30,1,8.0,0,< 1 Year,No,2630.0,152.0,193,0
289657,Female,58,1,22.0,1,1-2 Year,No,27008.0,26.0,255,0
91598,Male,22,1,33.0,1,< 1 Year,Yes,31331.0,152.0,152,0
34941,Female,23,1,30.0,1,< 1 Year,No,21761.0,152.0,250,0
304361,Male,30,1,38.0,1,< 1 Year,No,32613.0,152.0,195,0
270339,Female,21,1,2.0,0,< 1 Year,Yes,21808.0,152.0,44,0
214879,Female,62,1,28.0,0,1-2 Year,Yes,2630.0,124.0,58,0
111569,Male,21,1,28.0,0,< 1 Year,No,2630.0,156.0,274,0
56952,Male,22,1,8.0,1,< 1 Year,No,37979.0,160.0,299,0
143365,Female,23,1,8.0,1,< 1 Year,No,54370.0,152.0,135,0
259432,Female,33,1,8.0,1,< 1 Year,No,28236.0,152.0,107,0
235253,Female,44,1,10.0,0,1-2 Year,Yes,2630.0,128.0,72,0
4498,Female,27,1,34.0,0,< 1 Year,Yes,36668.0,152.0,181,0
153117,Female,48,1,41.0,0,1-2 Year,Yes,2630.0,124.0,117,0
375675,Male,24,1,11.0,1,< 1 Year,No,29414.0,152.0,265,0
27189,Female,39,1,46.0,0,1-2 Year,Yes,52619.0,11.0,44,1
27809,Male,29,1,48.0,1,< 1 Year,No,2630.0,152.0,117,0
291782,Male,20,1,13.0,0,< 1 Year,No,2630.0,160.0,137,0
58015,Female,43,1,46.0,0,1-2 Year,Yes,2630.0,124.0,55,0
228432,Male,26,1,6.0,1,< 1 Year,No,31834.0,152.0,172,0
100101,Male,47,1,2.0,0,1-2 Year,Yes,35004.0,30.0,31,0
171555,Male,24,1,46.0,1,< 1 Year,No,32257.0,152.0,115,0
253552,Female,72,0,28.0,0,1-2 Year,Yes,40578.0,52.0,158,0
198718,Male,25,1,37.0,1,< 1 Year,No,28633.0,152.0,225,0
232254,Female,49,1,28.0,1,1-2 Year,No,38749.0,124.0,113,0
102078,Female,26,1,11.0,1,< 1 Year,No,31170.0,152.0,257,0
67914,Male,24,1,6.0,0,< 1 Year,No,2630.0,152.0,101,0
154989,Male,27,1,28.0,0,< 1 Year,Yes,71651.0,163.0,253,1
83935,Male,22,1,2.0,1,< 1 Year,No,25296.0,152.0,244,0
313608,Male,59,1,52.0,0,1-2 Year,No,32923.0,26.0,136,0
180844,Male,49,1,38.0,0,> 2 Years,Yes,27670.0,124.0,158,1
86229,Male,28,1,41.0,0,< 1 Year,Yes,39649.0,152.0,64,1
90464,Female,47,1,28.0,0,1-2 Year,Yes,38633.0,26.0,216,1
66516,Male,23,1,47.0,0,< 1 Year,Yes,40913.0,152.0,270,0
98319,Male,48,1,3.0,1,1-2 Year,No,21911.0,26.0,254,0
49417,Male,21,1,28.0,0,1-2 Year,Yes,41871.0,26.0,142,0
236880,Female,26,1,8.0,0,< 1 Year,No,48447.0,152.0,113,0
52375,Female,20,1,15.0,0,< 1 Year,Yes,31131.0,160.0,218,0
145466,Male,30,1,28.0,1,< 1 Year,No,42055.0,152.0,282,0
340026,Male,53,1,28.0,1,1-2 Year,No,35391.0,124.0,150,0
354298,Female,63,1,28.0,0,> 2 Years,Yes,57940.0,26.0,220,1
85236,Female,39,1,28.0,0,1-2 Year,Yes,2630.0,124.0,151,0
224765,Female,42,1,28.0,1,1-2 Year,No,44053.0,124.0,53,0
143758,Male,47,1,17.0,0,1-2 Year,Yes,32654.0,124.0,262,0
218656,Male,42,1,28.0,1,1-2 Year,No,48616.0,26.0,161,0
314970,Female,35,1,28.0,0,1-2 Year,No,30430.0,124.0,35,0
185973,Male,21,1,8.0,1,< 1 Year,No,26756.0,160.0,72,0
241086,Male,25,1,41.0,1,< 1 Year,No,21214.0,152.0,263,0
267300,Female,26,1,19.0,0,1-2 Year,Yes,40044.0,26.0,154,0
156711,Male,76,1,28.0,1,1-2 Year,No,45169.0,26.0,263,0
294451,Female,55,1,30.0,1,1-2 Year,No,28079.0,152.0,232,0
167917,Male,38,1,15.0,0,1-2 Year,Yes,34254.0,152.0,145,0
279993,Female,30,1,37.0,1,< 1 Year,No,2630.0,26.0,61,0
209304,Male,47,1,33.0,0,1-2 Year,Yes,23632.0,124.0,209,0
354241,Female,39,1,28.0,0,1-2 Year,Yes,36606.0,124.0,205,0
106244,Female,26,1,29.0,1,< 1 Year,No,38620.0,152.0,244,0
255895,Female,45,1,32.0,0,1-2 Year,Yes,30846.0,124.0,35,0
13429,Male,44,1,8.0,1,1-2 Year,Yes,32871.0,124.0,174,0
235288,Female,24,1,6.0,1,< 1 Year,No,26526.0,152.0,79,0
83235,Male,52,1,28.0,0,1-2 Year,Yes,2630.0,26.0,18,0
234230,Male,45,1,37.0,0,1-2 Year,Yes,32387.0,154.0,60,0
44004,Female,23,1,12.0,0,< 1 Year,Yes,2630.0,152.0,46,1
16238,Female,21,1,15.0,1,< 1 Year,No,37465.0,152.0,205,0
261286,Female,42,1,8.0,0,1-2 Year,Yes,27799.0,156.0,137,0
303002,Female,25,1,6.0,1,< 1 Year,No,33105.0,152.0,40,0
317774,Female,25,1,10.0,1,< 1 Year,No,35573.0,152.0,97,0
167734,Male,26,1,21.0,1,< 1 Year,No,28204.0,152.0,235,0
119078,Male,65,1,46.0,0,1-2 Year,Yes,30370.0,26.0,69,0
358954,Male,41,1,30.0,1,1-2 Year,No,35064.0,140.0,122,0
325303,Male,47,1,37.0,0,1-2 Year,Yes,32005.0,154.0,159,0
111479,Male,20,1,8.0,0,< 1 Year,No,33788.0,160.0,116,0
25397,Male,31,1,50.0,1,< 1 Year,No,36363.0,152.0,82,0
265532,Male,24,1,30.0,1,< 1 Year,No,27343.0,152.0,63,0
300051,Male,45,1,15.0,1,1-2 Year,No,31981.0,124.0,283,0
210257,Male,43,1,50.0,0,1-2 Year,Yes,32313.0,8.0,76,0
144646,Male,79,1,46.0,1,1-2 Year,No,2630.0,152.0,48,0
376045,Female,24,1,14.0,0,< 1 Year,Yes,28373.0,152.0,244,0
55922,Female,38,1,26.0,0,1-2 Year,Yes,27406.0,152.0,237,0
167619,Male,38,1,26.0,0,1-2 Year,Yes,26127.0,152.0,295,0
328504,Male,29,1,28.0,0,1-2 Year,Yes,23778.0,124.0,228,0
147710,Male,75,1,8.0,0,> 2 Years,Yes,35773.0,157.0,94,0
24847,Male,39,1,23.0,1,1-2 Year,No,23049.0,26.0,282,0
66065,Male,42,1,24.0,0,1-2 Year,Yes,26184.0,145.0,43,1
364647,Female,55,1,47.0,0,1-2 Year,Yes,2630.0,156.0,43,1
109988,Female,48,1,28.0,1,1-2 Year,No,31466.0,26.0,292,0
238318,Male,58,1,28.0,1,1-2 Year,No,52254.0,26.0,138,0
380193,Male,54,1,7.0,1,1-2 Year,No,36947.0,124.0,259,0
295164,Female,65,1,28.0,1,1-2 Year,No,62353.0,124.0,203,0
84511,Male,28,1,6.0,1,< 1 Year,No,27554.0,152.0,232,0
204851,Male,45,1,28.0,0,1-2 Year,Yes,37512.0,26.0,205,0
304389,Male,51,1,28.0,0,> 2 Years,Yes,2630.0,156.0,64,0
197881,Female,25,1,8.0,0,< 1 Year,Yes,31838.0,152.0,275,0
23640,Female,23,1,37.0,1,< 1 Year,No,49227.0,152.0,248,0
72433,Female,52,1,28.0,1,1-2 Year,No,40385.0,124.0,209,0
109448,Female,31,1,28.0,0,< 1 Year,Yes,49800.0,124.0,170,1
85489,Male,80,1,28.0,0,1-2 Year,Yes,336395.0,122.0,277,0
21030,Male,67,1,28.0,1,1-2 Year,No,36727.0,26.0,126,0
331292,Male,24,1,11.0,1,< 1 Year,No,29471.0,152.0,199,0
291332,Male,39,1,48.0,0,1-2 Year,Yes,2630.0,15.0,23,0
141619,Female,21,1,27.0,0,< 1 Year,Yes,31412.0,160.0,176,0
225505,Male,37,1,36.0,0,1-2 Year,No,31862.0,26.0,271,0
95516,Female,38,1,46.0,0,1-2 Year,Yes,24296.0,156.0,48,0
213399,Female,38,1,3.0,1,1-2 Year,No,21907.0,156.0,201,0
372545,Female,45,1,0.0,1,1-2 Year,No,2630.0,26.0,106,0
45595,Male,55,1,28.0,1,1-2 Year,No,2630.0,124.0,195,0
182342,Female,45,1,28.0,0,1-2 Year,Yes,25241.0,124.0,81,0
127255,Male,51,1,28.0,0,1-2 Year,Yes,38610.0,26.0,141,0
262825,Male,24,1,29.0,1,< 1 Year,No,53364.0,152.0,145,0
192435,Female,29,1,35.0,1,< 1 Year,No,29244.0,152.0,93,0
108642,Male,45,1,28.0,0,1-2 Year,Yes,40394.0,26.0,235,1
204905,Male,30,1,31.0,0,< 1 Year,Yes,2630.0,152.0,257,0
5036,Female,24,1,47.0,0,< 1 Year,Yes,26475.0,152.0,261,0
18810,Female,33,1,28.0,0,1-2 Year,Yes,30564.0,124.0,98,0
353024,Female,41,1,28.0,0,1-2 Year,Yes,45301.0,13.0,282,0
29436,Male,24,1,15.0,1,< 1 Year,No,29653.0,152.0,263,0
2437,Female,23,1,3.0,1,< 1 Year,No,29338.0,152.0,40,0
242492,Male,25,1,8.0,1,< 1 Year,No,39899.0,152.0,26,0
89593,Male,37,1,30.0,1,1-2 Year,No,31747.0,152.0,199,0
364604,Male,44,1,28.0,0,1-2 Year,Yes,33572.0,124.0,259,0
213782,Female,33,1,41.0,0,< 1 Year,No,34253.0,152.0,253,0
183882,Male,42,1,28.0,0,1-2 Year,Yes,2630.0,13.0,256,0
182237,Male,68,1,28.0,0,1-2 Year,Yes,32679.0,23.0,193,0
233404,Female,25,1,28.0,1,< 1 Year,No,29488.0,152.0,295,0
90511,Male,25,1,46.0,1,< 1 Year,No,31947.0,160.0,131,0
226687,Female,26,1,8.0,0,< 1 Year,Yes,39304.0,152.0,252,0
118823,Male,39,1,33.0,1,1-2 Year,No,29750.0,26.0,195,0
70660,Female,51,1,30.0,1,1-2 Year,No,22890.0,152.0,49,0
153841,Female,45,1,48.0,1,1-2 Year,No,2630.0,26.0,53,0
126816,Male,55,1,28.0,1,1-2 Year,No,2630.0,124.0,79,0
307034,Male,28,1,8.0,1,< 1 Year,No,27990.0,26.0,189,0
283250,Male,42,1,8.0,1,1-2 Year,No,44467.0,7.0,247,0
33912,Male,29,1,41.0,0,< 1 Year,Yes,28322.0,160.0,285,0
370040,Female,22,1,7.0,0,1-2 Year,Yes,2630.0,124.0,245,0
337945,Male,57,1,28.0,1,1-2 Year,No,34044.0,23.0,155,0
369427,Male,48,1,8.0,0,1-2 Year,Yes,27534.0,19.0,201,0
10490,Female,52,1,46.0,1,1-2 Year,No,32723.0,155.0,230,0
341963,Female,21,1,15.0,0,< 1 Year,Yes,28058.0,152.0,102,0
92081,Male,25,1,6.0,1,< 1 Year,Yes,26022.0,152.0,235,0
335044,Female,28,1,28.0,0,< 1 Year,Yes,55873.0,124.0,227,1
68407,Male,23,1,36.0,0,< 1 Year,No,32982.0,151.0,249,0
307324,Male,35,1,8.0,0,> 2 Years,Yes,47819.0,157.0,146,0
32338,Female,49,1,33.0,0,1-2 Year,Yes,2630.0,160.0,90,0
111001,Male,36,1,28.0,0,1-2 Year,Yes,2630.0,56.0,82,0
226784,Female,23,1,11.0,1,< 1 Year,No,30684.0,152.0,186,0
134081,Male,30,1,26.0,1,< 1 Year,No,27867.0,152.0,11,0
46746,Male,22,1,30.0,1,< 1 Year,No,28686.0,152.0,260,0
350169,Male,56,1,28.0,0,1-2 Year,Yes,42039.0,26.0,123,0
124545,Male,56,1,35.0,0,1-2 Year,Yes,22792.0,124.0,68,0
362851,Male,27,1,27.0,0,< 1 Year,Yes,30422.0,152.0,230,1
280118,Female,49,1,36.0,0,1-2 Year,Yes,2630.0,160.0,200,0
100122,Male,43,1,28.0,0,1-2 Year,Yes,43177.0,122.0,46,0
266023,Male,31,1,30.0,1,< 1 Year,No,31288.0,152.0,142,0
287635,Female,26,1,36.0,1,< 1 Year,No,24804.0,152.0,181,0
4450,Male,40,1,20.0,0,1-2 Year,Yes,2630.0,124.0,217,0
293001,Male,62,1,39.0,0,1-2 Year,Yes,2630.0,26.0,137,1
301692,Male,43,1,8.0,0,1-2 Year,Yes,43807.0,124.0,25,0
328574,Male,25,1,4.0,1,< 1 Year,No,31788.0,152.0,46,0
64449,Female,24,1,8.0,1,< 1 Year,No,40930.0,152.0,293,0
70456,Male,64,1,37.0,1,1-2 Year,No,33912.0,128.0,223,0
24753,Male,53,1,28.0,0,1-2 Year,Yes,47305.0,61.0,131,1
83716,Female,25,1,47.0,0,< 1 Year,Yes,28590.0,152.0,250,0
257404,Male,40,1,28.0,0,1-2 Year,Yes,33659.0,26.0,243,1
252224,Male,36,1,35.0,0,1-2 Year,Yes,37932.0,124.0,294,0
76607,Male,23,1,28.0,0,< 1 Year,No,34461.0,151.0,229,0
341155,Male,35,1,8.0,0,> 2 Years,Yes,2630.0,156.0,109,0
73682,Female,33,1,50.0,0,1-2 Year,Yes,2630.0,156.0,180,0
30222,Male,27,1,47.0,1,< 1 Year,No,26997.0,152.0,277,0
296714,Female,22,1,32.0,1,< 1 Year,No,2630.0,152.0,125,0
192040,Male,43,1,41.0,0,1-2 Year,No,2630.0,157.0,205,1
243515,Female,30,1,50.0,0,< 1 Year,Yes,25082.0,152.0,270,0
377632,Male,46,1,48.0,1,1-2 Year,No,2630.0,124.0,192,0
242689,Female,23,1,32.0,1,< 1 Year,No,2630.0,152.0,292,0
234958,Female,26,1,13.0,1,< 1 Year,No,2630.0,152.0,34,0
64355,Female,48,1,28.0,0,1-2 Year,Yes,34921.0,26.0,296,0
267403,Male,26,1,46.0,1,< 1 Year,No,30070.0,152.0,229,0
17744,Female,25,1,1.0,1,< 1 Year,No,2630.0,152.0,240,0
215072,Female,21,1,6.0,1,< 1 Year,No,16964.0,152.0,122,0
267070,Female,23,1,7.0,0,< 1 Year,No,33562.0,152.0,188,0
110418,Female,67,1,3.0,1,1-2 Year,No,30548.0,124.0,84,0
50414,Female,45,1,28.0,0,1-2 Year,Yes,41724.0,26.0,227,0
152595,Male,36,1,28.0,0,1-2 Year,No,76088.0,124.0,194,0
291539,Female,28,1,29.0,1,< 1 Year,No,33975.0,152.0,269,0
194794,Female,46,1,46.0,1,1-2 Year,No,30907.0,93.0,167,0
313755,Male,20,1,33.0,0,< 1 Year,Yes,2630.0,163.0,197,0
257507,Female,28,1,33.0,1,< 1 Year,No,34199.0,152.0,185,0
66736,Male,79,1,28.0,1,1-2 Year,Yes,42182.0,26.0,145,0
369645,Female,36,1,0.0,0,1-2 Year,Yes,2630.0,26.0,173,0
348534,Male,58,1,17.0,1,1-2 Year,No,2630.0,26.0,71,0
45666,Male,55,1,27.0,1,1-2 Year,No,24619.0,124.0,144,0
235805,Male,31,1,8.0,0,< 1 Year,No,36451.0,152.0,219,1
59570,Female,39,1,2.0,0,1-2 Year,No,38816.0,152.0,26,0
103903,Female,21,1,28.0,0,< 1 Year,Yes,55281.0,152.0,244,0
313847,Female,22,1,14.0,1,< 1 Year,No,38643.0,152.0,43,0
96682,Male,41,1,30.0,0,1-2 Year,Yes,37102.0,26.0,103,0
346654,Male,64,1,28.0,1,1-2 Year,No,2630.0,122.0,258,0
372995,Male,61,1,46.0,0,1-2 Year,No,19641.0,124.0,247,0
208405,Male,48,1,50.0,1,1-2 Year,No,35774.0,152.0,118,0
108657,Female,72,1,28.0,0,1-2 Year,Yes,32448.0,26.0,132,0
199809,Female,32,1,12.0,0,1-2 Year,Yes,2630.0,156.0,281,1
