id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
66973,Female,24,1,41.0,1,< 1 Year,No,56140.0,152.0,19,0
322957,Male,25,1,26.0,1,< 1 Year,No,32610.0,152.0,225,0
14856,Female,69,1,48.0,0,1-2 Year,Yes,2630.0,15.0,274,0
38183,Male,64,1,0.0,0,1-2 Year,Yes,2630.0,154.0,177,0
17153,Male,60,1,29.0,1,1-2 Year,No,32554.0,26.0,88,0
7283,Female,61,1,28.0,0,> 2 Years,Yes,40066.0,122.0,219,1
4070,Male,51,1,8.0,1,1-2 Year,No,25101.0,26.0,78,0
220661,Female,57,1,50.0,0,1-2 Year,Yes,49435.0,8.0,68,0
211282,Female,23,1,27.0,0,< 1 Year,No,2630.0,151.0,34,0
208303,Male,23,1,3.0,0,< 1 Year,No,35358.0,152.0,52,0
346125,Male,64,1,29.0,1,1-2 Year,No,26308.0,26.0,156,0
5736,Female,27,1,28.0,1,< 1 Year,No,44430.0,152.0,67,0
267071,Male,50,1,46.0,0,1-2 Year,Yes,29896.0,26.0,58,0
141143,Female,21,1,46.0,0,1-2 Year,Yes,33734.0,124.0,155,0
376444,Male,23,1,30.0,1,< 1 Year,No,24762.0,152.0,48,0
361248,Male,45,1,45.0,0,1-2 Year,Yes,29276.0,124.0,89,0
15655,Male,37,1,28.0,0,1-2 Year,Yes,36823.0,23.0,112,0
343302,Female,20,1,11.0,1,< 1 Year,No,2630.0,160.0,188,0
2800,Male,31,1,37.0,0,< 1 Year,Yes,36427.0,152.0,188,0
260101,Female,68,1,28.0,1,1-2 Year,No,43724.0,122.0,148,0
30523,Female,50,1,48.0,1,1-2 Year,No,2630.0,15.0,62,0
343521,Male,64,1,41.0,0,1-2 Year,Yes,29180.0,26.0,243,0
203933,Male,24,1,36.0,0,< 1 Year,Yes,38595.0,160.0,297,0
99988,Male,23,1,8.0,0,< 1 Year,Yes,39088.0,152.0,32,0
137683,Male,33,1,28.0,0,1-2 Year,Yes,2630.0,157.0,13,0
75166,Male,26,1,15.0,1,< 1 Year,No,24322.0,152.0,115,0
354370,Female,44,1,8.0,0,1-2 Year,Yes,46971.0,26.0,199,0
56665,Female,43,1,8.0,0,1-2 Year,Yes,47748.0,124.0,277,0
135754,Female,34,1,28.0,1,1-2 Year,No,42197.0,152.0,160,0
363269,Male,43,1,18.0,0,1-2 Year,Yes,24910.0,124.0,15,0
162690,Female,49,1,28.0,0,1-2 Year,No,44139.0,124.0,239,0
272209,Male,22,1,28.0,1,< 1 Year,Yes,37513.0,160.0,146,0
120657,Male,32,1,47.0,0,1-2 Year,No,30916.0,124.0,200,0
239522,Female,75,1,50.0,1,1-2 Year,No,46065.0,8.0,169,0
65731,Female,29,1,8.0,0,< 1 Year,No,2630.0,1.0,228,0
309358,Male,46,1,35.0,0,1-2 Year,Yes,43552.0,10.0,211,0
161193,Male,22,1,5.0,0,< 1 Year,Yes,32804.0,152.0,60,0
161702,Female,24,1,50.0,1,< 1 Year,No,37604.0,152.0,288,0
349222,Male,43,1,21.0,1,1-2 Year,No,31891.0,26.0,220,0
26900,Female,23,1,28.0,1,< 1 Year,No,43244.0,152.0,192,0
25411,Female,24,1,33.0,1,< 1 Year,No,28917.0,152.0,230,0
366637,Male,45,1,28.0,0,1-2 Year,Yes,36539.0,124.0,182,0
245030,Female,29,1,46.0,1,< 1 Year,No,26501.0,152.0,260,0
39861,Female,34,1,28.0,0,1-2 Year,Yes,30795.0,26.0,134,1
27246,Female,25,1,41.0,1,< 1 Year,No,27725.0,152.0,126,0
305115,Male,25,1,46.0,1,< 1 Year,No,24530.0,152.0,140,0
265420,Female,51,1,0.0,0,1-2 Year,Yes,2630.0,122.0,266,0
211303,Male,23,1,46.0,1,< 1 Year,No,27681.0,160.0,28,0
364414,Female,25,1,29.0,1,< 1 Year,No,30523.0,152.0,186,0
354167,Male,25,1,11.0,1,< 1 Year,No,27061.0,152.0,102,0
219300,Female,36,1,46.0,0,1-2 Year,Yes,35397.0,124.0,209,0
145918,Male,50,1,29.0,1,1-2 Year,No,40703.0,26.0,293,0
302234,Male,47,1,3.0,0,1-2 Year,Yes,29168.0,124.0,205,0
349174,Male,35,1,28.0,0,1-2 Year,Yes,33120.0,158.0,192,0
121906,Male,74,0,15.0,0,1-2 Year,Yes,31159.0,14.0,276,0
91455,Female,56,1,46.0,1,1-2 Year,No,49544.0,11.0,281,0
320099,Male,21,1,46.0,1,< 1 Year,No,27053.0,152.0,135,0
106907,Male,37,1,28.0,0,1-2 Year,Yes,2630.0,156.0,260,0
252780,Male,25,1,45.0,1,< 1 Year,No,2630.0,152.0,238,0
177629,Male,43,1,28.0,0,1-2 Year,Yes,43348.0,124.0,117,1
112386,Male,37,1,41.0,1,1-2 Year,No,30924.0,154.0,172,0
370146,Male,40,1,21.0,1,1-2 Year,No,22960.0,26.0,176,0
289556,Male,24,1,27.0,0,< 1 Year,Yes,27884.0,151.0,162,0
24542,Male,51,1,17.0,0,1-2 Year,Yes,33400.0,26.0,24,0
352491,Male,46,1,28.0,1,1-2 Year,No,30219.0,29.0,230,0
151290,Female,34,1,36.0,0,1-2 Year,Yes,2630.0,124.0,290,0
248663,Male,49,1,28.0,0,1-2 Year,Yes,39865.0,124.0,189,0
279201,Male,64,1,41.0,1,1-2 Year,No,38891.0,26.0,88,0
90305,Female,23,1,29.0,1,< 1 Year,No,34273.0,152.0,185,0
44440,Female,22,1,13.0,1,< 1 Year,No,33725.0,152.0,78,0
64992,Male,36,1,42.0,1,1-2 Year,No,24376.0,152.0,129,0
183900,Male,22,1,14.0,1,< 1 Year,No,39506.0,152.0,176,0
45447,Female,39,1,28.0,1,1-2 Year,No,54542.0,26.0,151,0
152313,Male,51,1,28.0,0,1-2 Year,No,40463.0,124.0,204,0
322229,Female,22,1,30.0,1,< 1 Year,No,25446.0,160.0,111,0
357173,Female,79,1,41.0,0,> 2 Years,Yes,48257.0,124.0,44,0
186448,Female,24,1,8.0,1,< 1 Year,Yes,42405.0,152.0,213,0
242641,Female,51,1,28.0,0,> 2 Years,Yes,64750.0,13.0,165,0
356995,Female,72,1,28.0,1,1-2 Year,No,36939.0,13.0,210,0
251021,Male,32,1,24.0,0,< 1 Year,Yes,33592.0,152.0,244,0
290497,Male,21,1,46.0,1,< 1 Year,No,31348.0,160.0,139,0
187640,Female,21,1,2.0,0,< 1 Year,Yes,35537.0,160.0,241,0
334696,Male,65,1,46.0,0,1-2 Year,Yes,24007.0,11.0,152,0
35685,Female,72,1,46.0,0,1-2 Year,Yes,43469.0,124.0,252,0
178304,Female,56,1,28.0,0,1-2 Year,Yes,64459.0,122.0,22,0
216576,Male,20,1,41.0,1,< 1 Year,No,36215.0,160.0,206,0
256745,Male,55,1,46.0,0,1-2 Year,Yes,32053.0,26.0,71,0
362687,Female,53,1,28.0,0,1-2 Year,Yes,43224.0,26.0,33,0
259753,Female,64,1,8.0,1,1-2 Year,No,40183.0,7.0,61,0
62963,Female,25,1,42.0,0,< 1 Year,Yes,38611.0,152.0,119,0
24358,Female,21,1,33.0,1,< 1 Year,No,31598.0,152.0,101,0
175877,Female,31,1,25.0,0,< 1 Year,No,32573.0,152.0,112,0
28174,Male,24,1,36.0,0,< 1 Year,No,2630.0,151.0,211,0
168373,Female,20,1,41.0,0,< 1 Year,Yes,2630.0,160.0,273,0
122418,Male,43,1,46.0,0,1-2 Year,Yes,34851.0,124.0,131,0
362753,Female,27,1,46.0,1,< 1 Year,No,34572.0,152.0,273,0
54263,Male,40,1,8.0,0,1-2 Year,Yes,30956.0,124.0,277,0
26944,Female,23,1,47.0,0,< 1 Year,Yes,45759.0,26.0,145,0
176374,Female,25,1,18.0,1,< 1 Year,No,32110.0,152.0,153,0
339576,Female,25,1,46.0,1,< 1 Year,No,23859.0,152.0,193,0
280000,Female,21,1,27.0,0,< 1 Year,Yes,33276.0,160.0,155,0
214296,Female,22,1,15.0,1,< 1 Year,No,35213.0,152.0,275,0
327731,Female,56,1,28.0,0,1-2 Year,Yes,48440.0,26.0,35,0
308008,Female,44,1,28.0,1,1-2 Year,No,74453.0,26.0,64,0
99085,Female,35,1,8.0,1,1-2 Year,No,31194.0,7.0,222,0
104468,Male,46,1,43.0,1,1-2 Year,No,31809.0,124.0,179,0
196193,Male,60,1,15.0,1,1-2 Year,No,2630.0,26.0,252,0
200391,Female,20,1,38.0,1,< 1 Year,No,2630.0,160.0,223,0
188514,Female,24,1,23.0,1,< 1 Year,No,26517.0,152.0,22,0
212953,Female,23,1,9.0,0,< 1 Year,Yes,32922.0,152.0,283,0
317225,Male,52,1,34.0,0,1-2 Year,Yes,31292.0,26.0,115,0
68932,Male,23,1,36.0,1,< 1 Year,No,23848.0,152.0,129,0
199324,Male,23,1,8.0,1,< 1 Year,No,35367.0,152.0,120,0
132448,Female,41,1,37.0,0,1-2 Year,Yes,31475.0,26.0,39,0
258057,Female,23,1,46.0,1,< 1 Year,No,20841.0,152.0,220,0
343260,Female,24,1,8.0,1,< 1 Year,No,37230.0,152.0,289,0
271211,Male,26,1,17.0,1,< 1 Year,No,32161.0,152.0,140,0
161672,Female,43,1,23.0,1,1-2 Year,No,27384.0,26.0,194,0
335336,Male,24,1,11.0,1,< 1 Year,No,26613.0,152.0,157,0
307736,Female,34,1,12.0,0,1-2 Year,No,24254.0,124.0,100,0
35073,Female,46,1,28.0,0,1-2 Year,Yes,34433.0,26.0,190,0
202884,Female,38,1,15.0,1,1-2 Year,No,33136.0,14.0,167,0
51983,Male,66,1,8.0,0,1-2 Year,Yes,29834.0,124.0,173,0
163571,Female,22,1,5.0,0,< 1 Year,Yes,2630.0,160.0,196,0
328975,Male,39,1,28.0,0,1-2 Year,No,34750.0,124.0,97,0
163968,Male,44,1,28.0,0,> 2 Years,Yes,61084.0,124.0,174,1
353473,Female,24,1,3.0,1,< 1 Year,No,26751.0,152.0,66,0
109123,Female,47,1,28.0,1,1-2 Year,Yes,36850.0,26.0,211,0
202908,Female,58,1,29.0,1,1-2 Year,No,2630.0,152.0,90,0
124399,Female,40,1,28.0,0,1-2 Year,Yes,32018.0,124.0,275,0
198611,Male,40,1,28.0,0,1-2 Year,Yes,25046.0,26.0,108,0
135325,Female,27,1,36.0,1,< 1 Year,No,36880.0,152.0,148,0
369445,Female,26,1,33.0,1,< 1 Year,No,31612.0,152.0,29,0
314109,Female,26,1,15.0,1,< 1 Year,Yes,2630.0,152.0,91,0
211024,Female,21,1,36.0,0,< 1 Year,No,30814.0,160.0,197,0
105160,Male,25,1,28.0,1,< 1 Year,No,2630.0,152.0,125,0
279305,Male,22,1,15.0,1,< 1 Year,No,34534.0,152.0,58,0
134193,Female,33,1,37.0,1,< 1 Year,No,31548.0,152.0,172,0
287572,Male,24,1,25.0,1,< 1 Year,No,27769.0,152.0,134,0
260963,Female,24,1,36.0,1,< 1 Year,No,29302.0,152.0,161,0
172732,Female,42,1,29.0,0,1-2 Year,Yes,39922.0,26.0,220,0
237821,Male,61,1,28.0,0,> 2 Years,Yes,42688.0,122.0,214,0
251512,Male,21,1,47.0,1,< 1 Year,No,44725.0,160.0,271,0
14166,Female,38,1,33.0,0,1-2 Year,Yes,35528.0,124.0,281,0
265136,Female,32,1,2.0,1,< 1 Year,No,25214.0,152.0,142,0
173150,Female,23,1,46.0,1,< 1 Year,No,27432.0,26.0,173,0
192813,Female,27,1,44.0,1,< 1 Year,No,38044.0,152.0,145,0
148107,Female,28,1,27.0,0,< 1 Year,No,2630.0,152.0,60,0
46550,Male,51,1,8.0,0,1-2 Year,Yes,45579.0,26.0,148,1
294428,Male,45,1,28.0,0,1-2 Year,No,44929.0,124.0,86,0
167887,Male,26,1,12.0,1,< 1 Year,No,26964.0,152.0,244,0
175970,Male,21,1,41.0,0,< 1 Year,Yes,34232.0,150.0,131,1
223315,Female,41,1,3.0,0,1-2 Year,Yes,35139.0,124.0,79,0
371664,Male,49,1,46.0,0,1-2 Year,Yes,29118.0,11.0,242,0
91112,Male,45,1,28.0,0,1-2 Year,Yes,33683.0,26.0,194,0
52795,Male,69,1,8.0,0,> 2 Years,Yes,35896.0,124.0,299,1
10931,Male,23,1,28.0,1,< 1 Year,No,59470.0,152.0,141,0
149307,Female,27,1,15.0,0,< 1 Year,No,27351.0,152.0,10,0
303102,Female,40,1,28.0,1,1-2 Year,No,2630.0,134.0,173,0
329271,Female,22,1,31.0,0,1-2 Year,Yes,2630.0,124.0,71,0
112018,Female,24,1,11.0,1,< 1 Year,No,36054.0,152.0,72,0
198833,Female,46,1,37.0,1,1-2 Year,No,44238.0,26.0,263,0
238186,Male,76,1,8.0,0,> 2 Years,Yes,43178.0,26.0,23,1
177996,Male,24,1,50.0,0,< 1 Year,No,42621.0,152.0,229,0
256677,Male,35,1,47.0,1,1-2 Year,No,25894.0,152.0,121,0
265049,Male,24,1,28.0,1,< 1 Year,No,41669.0,152.0,45,0
160242,Male,24,1,35.0,1,< 1 Year,No,2630.0,26.0,235,0
214649,Female,31,1,33.0,1,< 1 Year,No,38335.0,152.0,113,0
247432,Male,23,1,41.0,1,< 1 Year,No,55830.0,152.0,170,0
377922,Female,21,1,50.0,0,< 1 Year,Yes,30227.0,160.0,206,0
255405,Male,37,1,11.0,1,1-2 Year,No,27324.0,26.0,26,0
298600,Male,36,1,17.0,0,1-2 Year,Yes,25107.0,124.0,283,0
54323,Male,27,1,28.0,1,< 1 Year,No,41532.0,152.0,90,0
121233,Male,48,1,28.0,0,1-2 Year,Yes,34495.0,26.0,167,0
216764,Female,26,1,15.0,1,< 1 Year,No,24830.0,152.0,286,0
263260,Male,29,1,41.0,0,< 1 Year,Yes,29228.0,152.0,263,0
240815,Male,26,1,28.0,1,< 1 Year,No,22702.0,152.0,95,0
214840,Male,52,1,18.0,0,1-2 Year,Yes,39712.0,26.0,117,0
273418,Female,29,1,15.0,1,< 1 Year,No,36367.0,26.0,199,0
301870,Female,56,1,29.0,0,1-2 Year,No,35539.0,124.0,43,0
106535,Female,29,1,13.0,0,1-2 Year,Yes,23009.0,163.0,42,0
285496,Female,20,1,50.0,1,< 1 Year,Yes,2630.0,160.0,14,0
228752,Female,40,1,14.0,0,1-2 Year,No,2630.0,156.0,192,1
233723,Male,47,1,28.0,0,1-2 Year,No,38186.0,26.0,128,0
161973,Male,24,1,28.0,1,< 1 Year,No,35740.0,152.0,157,0
377708,Female,22,1,50.0,0,< 1 Year,Yes,34532.0,160.0,241,0
141459,Male,27,1,41.0,1,< 1 Year,No,25801.0,152.0,92,0
365581,Female,41,1,28.0,1,1-2 Year,No,62546.0,26.0,234,0
191856,Female,24,1,4.0,1,< 1 Year,No,26759.0,152.0,87,0
155698,Female,23,1,15.0,1,< 1 Year,No,29580.0,152.0,258,0
171732,Female,43,1,29.0,0,1-2 Year,Yes,21808.0,124.0,81,0
49858,Male,31,1,28.0,0,< 1 Year,Yes,31099.0,124.0,26,1
323524,Female,30,1,39.0,0,< 1 Year,Yes,33776.0,154.0,201,1
183434,Male,80,1,19.0,1,1-2 Year,Yes,35520.0,26.0,82,0
196478,Male,22,1,50.0,1,< 1 Year,No,45357.0,152.0,223,0
176299,Female,24,1,41.0,1,< 1 Year,No,48931.0,152.0,77,0
201110,Female,42,1,41.0,0,1-2 Year,Yes,35684.0,154.0,178,1
372426,Male,47,1,30.0,1,1-2 Year,No,28121.0,26.0,259,0
251335,Male,50,1,41.0,0,1-2 Year,Yes,59965.0,124.0,67,0
337363,Male,59,1,23.0,1,1-2 Year,No,28442.0,26.0,149,0
43316,Male,66,1,28.0,1,1-2 Year,No,24150.0,122.0,65,0
153274,Male,48,1,28.0,0,1-2 Year,Yes,39004.0,26.0,31,0
66875,Female,24,1,16.0,0,< 1 Year,Yes,24477.0,152.0,76,0
54365,Female,44,1,28.0,0,1-2 Year,Yes,34443.0,26.0,283,0
367053,Female,22,1,27.0,1,< 1 Year,Yes,2630.0,152.0,110,0
368981,Female,80,1,28.0,0,1-2 Year,Yes,45368.0,26.0,245,0
86899,Female,42,1,28.0,1,1-2 Year,No,23246.0,152.0,25,0
241996,Female,34,1,28.0,0,1-2 Year,Yes,28597.0,152.0,227,0
361033,Male,70,1,8.0,0,1-2 Year,Yes,44577.0,26.0,172,0
321792,Female,42,1,33.0,1,1-2 Year,No,2630.0,25.0,30,0
219880,Male,23,1,30.0,1,< 1 Year,No,26961.0,152.0,215,0
324597,Male,43,1,28.0,1,1-2 Year,No,30255.0,26.0,133,0
260761,Male,25,1,28.0,0,< 1 Year,Yes,40431.0,152.0,289,1
316849,Female,43,1,28.0,0,1-2 Year,Yes,2630.0,160.0,231,0
67152,Male,64,1,28.0,0,1-2 Year,Yes,26963.0,26.0,63,0
363025,Male,45,1,28.0,0,1-2 Year,Yes,46196.0,26.0,217,0
323577,Female,46,1,8.0,0,1-2 Year,Yes,52546.0,26.0,86,0
64742,Male,26,1,7.0,0,< 1 Year,Yes,36833.0,152.0,178,0
45754,Male,35,1,28.0,0,1-2 Year,Yes,2630.0,122.0,273,1
368027,Male,37,1,28.0,0,1-2 Year,Yes,42460.0,24.0,132,0
91781,Male,24,1,7.0,1,< 1 Year,No,2630.0,160.0,144,0
37028,Female,28,1,35.0,1,< 1 Year,No,24461.0,152.0,144,0
73886,Male,43,1,46.0,0,> 2 Years,Yes,56205.0,11.0,125,0
136096,Female,33,1,35.0,1,< 1 Year,No,50473.0,152.0,99,0
321763,Female,24,1,28.0,1,< 1 Year,No,41038.0,152.0,139,0
2386,Male,25,1,11.0,1,< 1 Year,No,2630.0,152.0,166,0
145107,Male,54,1,15.0,0,1-2 Year,Yes,27738.0,26.0,294,0
156585,Male,35,1,47.0,0,> 2 Years,Yes,40600.0,16.0,23,1
309172,Female,21,1,28.0,1,< 1 Year,No,33031.0,152.0,286,0
35155,Female,67,1,28.0,1,1-2 Year,No,36641.0,26.0,177,0
225208,Male,20,1,30.0,1,< 1 Year,Yes,40198.0,160.0,87,0
358028,Male,35,1,31.0,0,1-2 Year,Yes,2630.0,124.0,226,1
26848,Male,32,1,41.0,0,< 1 Year,Yes,30339.0,26.0,231,1
239919,Male,45,1,29.0,0,1-2 Year,Yes,35115.0,26.0,265,0
245574,Female,28,1,41.0,1,< 1 Year,No,30185.0,152.0,210,0
228220,Male,42,1,8.0,0,1-2 Year,Yes,24089.0,26.0,107,0
340416,Female,75,1,28.0,1,1-2 Year,No,27163.0,26.0,89,0
271374,Female,25,1,28.0,0,< 1 Year,Yes,78805.0,124.0,160,0
176838,Male,62,1,31.0,1,1-2 Year,No,2630.0,26.0,205,0
101346,Male,24,1,28.0,1,< 1 Year,No,49647.0,151.0,65,0
81907,Male,45,1,28.0,0,1-2 Year,Yes,41476.0,122.0,86,0
80382,Male,31,1,28.0,0,< 1 Year,Yes,48538.0,122.0,107,1
221287,Male,22,1,46.0,1,< 1 Year,No,40000.0,152.0,154,0
318290,Male,30,1,8.0,1,< 1 Year,No,52702.0,152.0,190,0
364699,Male,50,1,41.0,0,1-2 Year,Yes,2630.0,12.0,118,0
364997,Female,46,1,28.0,0,1-2 Year,Yes,59618.0,26.0,157,1
233234,Male,50,1,28.0,0,> 2 Years,Yes,32357.0,26.0,34,0
360499,Male,23,1,13.0,1,< 1 Year,No,2630.0,26.0,232,0
240425,Male,65,1,34.0,0,1-2 Year,Yes,38098.0,26.0,298,0
208183,Female,22,1,50.0,1,< 1 Year,No,22351.0,160.0,125,0
23310,Male,69,1,28.0,0,1-2 Year,Yes,23883.0,124.0,32,0
319585,Male,25,1,26.0,0,1-2 Year,Yes,38388.0,124.0,181,1
68992,Female,26,1,36.0,0,< 1 Year,Yes,2630.0,152.0,119,0
21377,Male,45,1,41.0,0,1-2 Year,No,25856.0,26.0,226,0
187200,Male,51,1,24.0,1,1-2 Year,No,19200.0,26.0,166,0
291589,Female,29,1,12.0,1,< 1 Year,No,24171.0,152.0,267,0
214483,Female,29,1,28.0,1,< 1 Year,No,38377.0,152.0,99,0
335580,Male,37,1,8.0,0,1-2 Year,Yes,49663.0,124.0,294,0
347489,Male,64,1,41.0,0,1-2 Year,Yes,22826.0,26.0,59,0
330206,Male,21,1,15.0,1,< 1 Year,No,30691.0,152.0,225,0
274594,Female,26,1,41.0,1,< 1 Year,No,27693.0,152.0,289,0
67993,Female,23,1,45.0,1,< 1 Year,No,2630.0,160.0,240,0
98246,Male,50,1,28.0,1,1-2 Year,No,34528.0,26.0,175,0
250038,Male,27,1,28.0,0,1-2 Year,Yes,2630.0,156.0,118,0
129065,Male,35,1,28.0,0,1-2 Year,Yes,34078.0,26.0,223,1
271971,Female,23,1,49.0,1,< 1 Year,No,2630.0,152.0,129,0
219863,Female,44,1,28.0,0,> 2 Years,Yes,47991.0,26.0,50,1
58174,Female,32,1,28.0,0,1-2 Year,Yes,31726.0,124.0,225,1
37358,Male,50,1,43.0,0,1-2 Year,Yes,2630.0,26.0,193,0
69722,Female,22,1,11.0,1,< 1 Year,No,33835.0,152.0,85,0
217758,Female,60,0,33.0,0,1-2 Year,Yes,44941.0,124.0,93,0
21644,Male,31,1,14.0,1,< 1 Year,No,33829.0,152.0,114,0
309549,Female,22,1,2.0,1,< 1 Year,No,34438.0,152.0,77,0
213582,Female,50,1,28.0,1,1-2 Year,No,23102.0,26.0,173,0
301793,Female,22,1,33.0,1,< 1 Year,No,33085.0,152.0,67,0
145120,Female,33,1,45.0,0,< 1 Year,Yes,2630.0,152.0,222,1
358288,Male,60,1,37.0,1,1-2 Year,No,2630.0,124.0,29,0
354397,Male,49,1,28.0,0,1-2 Year,Yes,44627.0,124.0,202,0
272261,Male,59,1,28.0,0,1-2 Year,Yes,30252.0,26.0,201,0
50632,Male,50,1,48.0,0,1-2 Year,Yes,2630.0,156.0,132,0
155508,Male,59,1,8.0,0,1-2 Year,Yes,30963.0,163.0,67,0
15616,Male,29,1,33.0,0,< 1 Year,Yes,36316.0,154.0,297,0
150716,Female,25,1,2.0,1,< 1 Year,No,28511.0,152.0,149,0
276091,Male,21,1,29.0,1,< 1 Year,No,42145.0,152.0,221,0
353479,Female,24,1,10.0,0,< 1 Year,Yes,23428.0,152.0,197,0
141087,Female,47,1,28.0,0,1-2 Year,No,33932.0,60.0,110,0
265451,Female,24,1,47.0,0,< 1 Year,Yes,30554.0,152.0,110,0
31936,Male,31,1,46.0,1,< 1 Year,No,2630.0,156.0,277,0
171973,Male,50,1,9.0,1,1-2 Year,No,29487.0,26.0,166,0
16482,Male,33,1,33.0,0,1-2 Year,Yes,28624.0,124.0,255,1
156411,Male,49,1,39.0,0,1-2 Year,Yes,23918.0,152.0,59,0
40142,Female,67,1,46.0,0,1-2 Year,Yes,2630.0,157.0,184,0
183050,Male,31,1,30.0,1,< 1 Year,Yes,24242.0,152.0,30,0
355619,Female,24,1,3.0,1,< 1 Year,No,2630.0,152.0,106,0
272586,Female,70,1,37.0,0,1-2 Year,Yes,48380.0,124.0,155,0
30548,Male,47,1,8.0,0,1-2 Year,Yes,27848.0,4.0,151,1
364244,Female,22,1,28.0,0,< 1 Year,Yes,41456.0,152.0,76,0
111067,Male,21,1,46.0,1,< 1 Year,No,15691.0,160.0,274,0
334591,Female,22,1,29.0,1,< 1 Year,No,36360.0,152.0,243,0
133100,Male,61,1,50.0,0,1-2 Year,Yes,39365.0,8.0,88,0
36275,Male,30,1,28.0,0,1-2 Year,Yes,52205.0,26.0,120,0
373170,Female,22,1,13.0,1,< 1 Year,No,2630.0,152.0,85,0
57502,Female,25,1,14.0,1,< 1 Year,No,23549.0,152.0,14,0
140314,Male,79,1,33.0,0,> 2 Years,Yes,2630.0,157.0,159,0
260084,Female,25,1,3.0,1,< 1 Year,No,32332.0,152.0,211,0
98927,Male,38,1,45.0,0,1-2 Year,Yes,2630.0,124.0,68,1
348570,Female,31,1,21.0,1,< 1 Year,No,19016.0,152.0,63,0
353591,Female,39,1,28.0,1,1-2 Year,No,22713.0,124.0,48,0
161491,Female,42,1,8.0,0,1-2 Year,Yes,35083.0,124.0,67,0
255506,Female,43,1,46.0,0,1-2 Year,Yes,2630.0,26.0,224,0
65627,Female,44,1,28.0,0,1-2 Year,Yes,39641.0,122.0,71,1
225552,Male,51,1,28.0,0,1-2 Year,Yes,43057.0,124.0,94,0
55992,Male,38,1,48.0,0,> 2 Years,Yes,2630.0,156.0,197,0
334877,Female,65,1,28.0,0,1-2 Year,Yes,22922.0,154.0,223,0
146092,Male,24,1,45.0,1,< 1 Year,No,42747.0,152.0,200,0
83450,Male,66,1,28.0,0,1-2 Year,No,44237.0,122.0,101,0
50981,Female,25,1,14.0,1,< 1 Year,No,27629.0,152.0,247,0
205630,Male,27,1,46.0,1,< 1 Year,No,28426.0,152.0,167,0
267802,Female,23,1,8.0,1,< 1 Year,No,37939.0,152.0,284,0
61626,Male,55,1,28.0,0,1-2 Year,Yes,33751.0,124.0,134,0
23946,Female,29,1,33.0,1,< 1 Year,No,32080.0,152.0,288,0
368674,Female,79,1,28.0,1,1-2 Year,No,39079.0,124.0,264,0
77983,Female,68,1,28.0,0,1-2 Year,Yes,45285.0,26.0,78,0
192409,Female,60,1,26.0,0,1-2 Year,Yes,51198.0,120.0,48,0
298750,Female,24,1,29.0,1,< 1 Year,No,42036.0,152.0,83,0
75479,Female,22,1,30.0,1,< 1 Year,No,25540.0,152.0,64,0
229770,Male,48,1,29.0,1,1-2 Year,No,21617.0,152.0,166,0
235874,Male,51,1,46.0,0,1-2 Year,No,27680.0,26.0,170,0
201464,Male,21,1,30.0,1,< 1 Year,No,35536.0,160.0,83,0
344144,Female,48,1,28.0,0,1-2 Year,Yes,27722.0,26.0,99,0
43562,Male,22,1,8.0,1,< 1 Year,No,45900.0,152.0,106,0
337431,Female,21,1,6.0,1,< 1 Year,No,30335.0,160.0,202,0
361167,Male,25,1,28.0,1,< 1 Year,No,48357.0,152.0,52,0
9223,Female,21,1,2.0,0,< 1 Year,Yes,40819.0,152.0,14,0
10380,Female,25,1,29.0,1,< 1 Year,No,27274.0,152.0,155,0
278296,Male,29,1,21.0,0,< 1 Year,Yes,26781.0,152.0,120,0
326777,Male,31,1,41.0,1,< 1 Year,No,21533.0,152.0,282,0
180443,Male,56,1,50.0,0,1-2 Year,Yes,2630.0,26.0,242,0
27860,Female,43,1,28.0,0,1-2 Year,Yes,33648.0,26.0,41,0
351174,Female,21,1,2.0,0,< 1 Year,Yes,33676.0,160.0,289,1
197955,Female,51,1,37.0,0,1-2 Year,Yes,34671.0,152.0,166,0
291822,Female,24,1,5.0,1,< 1 Year,No,38280.0,152.0,155,0
60538,Female,24,1,3.0,0,< 1 Year,Yes,47627.0,160.0,109,0
7585,Female,50,1,28.0,0,1-2 Year,Yes,37706.0,26.0,199,0
166370,Male,24,1,37.0,0,< 1 Year,No,19081.0,152.0,149,0
86741,Male,46,1,27.0,0,1-2 Year,Yes,2630.0,124.0,83,0
310055,Male,23,1,39.0,1,< 1 Year,No,2630.0,160.0,146,0
223538,Male,31,1,28.0,0,< 1 Year,Yes,2630.0,158.0,290,0
276344,Male,44,1,3.0,0,1-2 Year,Yes,27005.0,26.0,269,1
192235,Female,26,1,40.0,1,< 1 Year,No,32016.0,152.0,229,0
56954,Female,21,1,4.0,0,< 1 Year,Yes,23008.0,160.0,39,0
145889,Female,34,1,3.0,0,1-2 Year,Yes,2630.0,26.0,191,1
284503,Female,68,1,28.0,0,1-2 Year,Yes,51593.0,124.0,66,0
61043,Female,44,1,28.0,0,1-2 Year,Yes,35756.0,124.0,207,0
350710,Female,37,1,28.0,0,1-2 Year,No,49418.0,124.0,111,0
233825,Female,26,1,29.0,1,< 1 Year,No,40443.0,152.0,160,0
81539,Female,36,1,30.0,1,1-2 Year,Yes,2630.0,124.0,168,0
